KOG	Genes
KOG3108	Glyma.17G062700
KOG1158	Glyma.17G063000
KOG3482	Glyma.17G063100
KOG3467	Glyma.17G063200
KOG2398	Glyma.17G063500
KOG2946	Glyma.17G064000
KOG3126	Glyma.17G064100
KOG2287	Glyma.17G064200
KOG2517	Glyma.17G065600
KOG0192	Glyma.17G065700
KOG0048	Glyma.17G065800
KOG0583	Glyma.17G066300
KOG0070	Glyma.17G066400
KOG0524	Glyma.17G066500
KOG1601	Glyma.17G066600
KOG1187	Glyma.17G066700
KOG1187	Glyma.17G066800
KOG1774	Glyma.17G067100
KOG2942	Glyma.17G067500
KOG0502	Glyma.17G068400
KOG4214	Glyma.17G068400
KOG3882	Glyma.17G069300
KOG3057	Glyma.17G069400
KOG1371	Glyma.17G069600
KOG3197	Glyma.17G069700
KOG2383	Glyma.17G069900
KOG3269	Glyma.17G070000
KOG2110	Glyma.17G070200
KOG1187	Glyma.17G070300
KOG0788	Glyma.17G070500
KOG3179	Glyma.17G070700
KOG0748	Glyma.17G070900
KOG1187	Glyma.17G071700
KOG0034	Glyma.17G071900
KOG0401	Glyma.17G072500
KOG1187	Glyma.17G074101
KOG1865	Glyma.17G074200
KOG1792	Glyma.17G074600
KOG0323	Glyma.17G074700
KOG0583	Glyma.17G074800
KOG3113	Glyma.17G075400
KOG2258	Glyma.17G075750
KOG4824	Glyma.17G075750
KOG2806	Glyma.17G076100
KOG1425	Glyma.17G076400
KOG1003	Glyma.17G076400
KOG3065	Glyma.17G076600
KOG2637	Glyma.17G076700
KOG0156	Glyma.17G077700
KOG4536	Glyma.17G077800
KOG1342	Glyma.17G078000
KOG0039	Glyma.17G078300
KOG2736	Glyma.17G078500
KOG2258	Glyma.17G078900
KOG0116	Glyma.17G079200
KOG0007	Glyma.17G079400
KOG4693	Glyma.17G080100
KOG0156	Glyma.17G080500
KOG0014	Glyma.17G080900
KOG0014	Glyma.17G081200
KOG2345	Glyma.17G083100
KOG3167	Glyma.17G083200
KOG4203	Glyma.17G083300
KOG3167	Glyma.17G083500
KOG1520	Glyma.17G083600
KOG4351	Glyma.17G084700
KOG1187	Glyma.17G085000
KOG0039	Glyma.17G085100
KOG0329	Glyma.17G085300
KOG1742	Glyma.17G085400
KOG0257	Glyma.17G086500
KOG2991	Glyma.17G086600
KOG1208	Glyma.17G086800
KOG1611	Glyma.17G086800
KOG1187	Glyma.17G087000
KOG2689	Glyma.17G087200
KOG1386	Glyma.17G087300
KOG1470	Glyma.17G087400
KOG0472	Glyma.17G087700
KOG1187	Glyma.17G088000
KOG4608	Glyma.17G088100
KOG2600	Glyma.17G088200
KOG1441	Glyma.17G088500
KOG0048	Glyma.17G088600
KOG3035	Glyma.17G088700
KOG3361	Glyma.17G088900
KOG2201	Glyma.17G089200
KOG4584	Glyma.17G089200
KOG2629	Glyma.17G089700
KOG0192	Glyma.17G090000
KOG0192	Glyma.17G090600
KOG1623	Glyma.17G090800
KOG1562	Glyma.17G091100
KOG0416	Glyma.17G091700
KOG1320	Glyma.17G092000
KOG0393	Glyma.17G092100
KOG1562	Glyma.17G092400
KOG1700	Glyma.17G092600
KOG0645	Glyma.17G093400
KOG2578	Glyma.17G093600
KOG2068	Glyma.17G094000
KOG0598	Glyma.17G094700
KOG2081	Glyma.17G094800
KOG3430	Glyma.17G095200
KOG2287	Glyma.17G095300
KOG3492	Glyma.17G095400
KOG0032	Glyma.17G096000
KOG1187	Glyma.17G096500
KOG0483	Glyma.17G096700
KOG1940	Glyma.17G096900
KOG2620	Glyma.17G097000
KOG3126	Glyma.17G097100
KOG2450	Glyma.17G097800
KOG2451	Glyma.17G097800
KOG0419	Glyma.17G098000
KOG1604	Glyma.17G098400
KOG3301	Glyma.17G098600
KOG3000	Glyma.17G098700
KOG1725	Glyma.17G098800
KOG1508	Glyma.17G099200
KOG2845	Glyma.17G099300
KOG0048	Glyma.17G099800
KOG1021	Glyma.17G100100
KOG0014	Glyma.17G101300
KOG3111	Glyma.17G101700
KOG1068	Glyma.17G102000
KOG1601	Glyma.17G102200
KOG4748	Glyma.17G102400
KOG1187	Glyma.17G102600
KOG3271	Glyma.17G103100
KOG1187	Glyma.17G103400
KOG2806	Glyma.17G103500
KOG3077	Glyma.17G103600
KOG4328	Glyma.17G103900
KOG0701	Glyma.17G104100
KOG2184	Glyma.17G104500
KOG0773	Glyma.17G104800
KOG0192	Glyma.17G105100
KOG0698	Glyma.17G105800
KOG1728	Glyma.17G105900
KOG0001	Glyma.17G106000
KOG0005	Glyma.17G106000
KOG2504	Glyma.17G106800
KOG2561	Glyma.17G107100
KOG4151	Glyma.17G107300
KOG4341	Glyma.17G107400
KOG1947	Glyma.17G107400
KOG0509	Glyma.17G107500
KOG0725	Glyma.17G107900
KOG2532	Glyma.17G108300
KOG0143	Glyma.17G108400
KOG3155	Glyma.17G108800
KOG1867	Glyma.17G109100
KOG1378	Glyma.17G109400
KOG1328	Glyma.17G109500
KOG1012	Glyma.17G109500
KOG1187	Glyma.17G109600
KOG0853	Glyma.17G109700
KOG0748	Glyma.17G109800
KOG1021	Glyma.17G110000
KOG1021	Glyma.17G110100
KOG1021	Glyma.17G110200
KOG1021	Glyma.17G110300
KOG1021	Glyma.17G110500
KOG2343	Glyma.17G110600
KOG0251	Glyma.17G110800
KOG0859	Glyma.17G111000
KOG2471	Glyma.17G111200
KOG1121	Glyma.17G111500
KOG0027	Glyma.17G112000
KOG1187	Glyma.17G112100
KOG2197	Glyma.17G112200
KOG2224	Glyma.17G112200
KOG0266	Glyma.17G112500
KOG0293	Glyma.17G112500
KOG0645	Glyma.17G112500
KOG0319	Glyma.17G112500
KOG0315	Glyma.17G112500
KOG0279	Glyma.17G112500
KOG1479	Glyma.17G113500
KOG0583	Glyma.17G113700
KOG1947	Glyma.17G113900
KOG4122	Glyma.17G114100
KOG4567	Glyma.17G114400
KOG1161	Glyma.17G114700
KOG0799	Glyma.17G115100
KOG1441	Glyma.17G115200
KOG3387	Glyma.17G115400
KOG1765	Glyma.17G115500
KOG0752	Glyma.17G115600
KOG2944	Glyma.17G115900
KOG3430	Glyma.17G116000
KOG0534	Glyma.17G116400
KOG3084	Glyma.17G116600
KOG1677	Glyma.17G116700
KOG0324	Glyma.17G117700
KOG1187	Glyma.17G117800
KOG0157	Glyma.17G118100
KOG4412	Glyma.17G118300
KOG1609	Glyma.17G118400
KOG1444	Glyma.17G119300
KOG0121	Glyma.17G119500
KOG1187	Glyma.17G119800
KOG2718	Glyma.17G119900
KOG0266	Glyma.17G120000
KOG4491	Glyma.17G120200
KOG2078	Glyma.17G120833
KOG1344	Glyma.17G120900
KOG4172	Glyma.17G121200
KOG0219	Glyma.17G121400
KOG2593	Glyma.17G121700
KOG1121	Glyma.17G122200
KOG0880	Glyma.17G122500
KOG4765	Glyma.17G122700
KOG0242	Glyma.17G123400
KOG0871	Glyma.17G123600
KOG2138	Glyma.17G123700
KOG0156	Glyma.17G125300
KOG0671	Glyma.17G125500
KOG1303	Glyma.17G125600
KOG0131	Glyma.17G125700
KOG0645	Glyma.17G126000
KOG1552	Glyma.17G126100
KOG0288	Glyma.17G126200
KOG1543	Glyma.17G126300
KOG1778	Glyma.17G126400
KOG0989	Glyma.17G126600
KOG1677	Glyma.17G126800
KOG1235	Glyma.17G127200
KOG0888	Glyma.17G127400
KOG1303	Glyma.17G127800
KOG3078	Glyma.17G128300
KOG1137	Glyma.17G128500
KOG0027	Glyma.17G128900
KOG2307	Glyma.17G129100
KOG2570	Glyma.17G129500
KOG1764	Glyma.17G129600
KOG1662	Glyma.17G130100
KOG2552	Glyma.17G131000
KOG1363	Glyma.17G131100
KOG2964	Glyma.17G131300
KOG2704	Glyma.17G131500
KOG4361	Glyma.17G131600
KOG1347	Glyma.17G131700
KOG2142	Glyma.17G132200
KOG0773	Glyma.17G132600
KOG0014	Glyma.17G132700
KOG1308	Glyma.17G133600
KOG0048	Glyma.17G133800
KOG0157	Glyma.17G133900
KOG0156	Glyma.17G134200
KOG1371	Glyma.17G134300
KOG0400	Glyma.17G134800
KOG0027	Glyma.17G134900
KOG1187	Glyma.17G135000
KOG3429	Glyma.17G135200
KOG0873	Glyma.17G135800
KOG2729	Glyma.17G136000
KOG0840	Glyma.17G136100
KOG1347	Glyma.17G136500
KOG3173	Glyma.17G136800
KOG1441	Glyma.17G137200
KOG2772	Glyma.17G138600
KOG1712	Glyma.17G138800
KOG4268	Glyma.17G139100
KOG2209	Glyma.17G139200
KOG1654	Glyma.17G140700
KOG0439	Glyma.17G141100
KOG1339	Glyma.17G141200
KOG3228	Glyma.17G141500
KOG1950	Glyma.17G141600
KOG3133	Glyma.17G141800
KOG0009	Glyma.17G142060
KOG3076	Glyma.17G142800
KOG1678	Glyma.17G143200
KOG0314	Glyma.17G143300
KOG1021	Glyma.17G143500
KOG0048	Glyma.17G143600
KOG0483	Glyma.17G144700
KOG1719	Glyma.17G144900
KOG0324	Glyma.17G145000
KOG0648	Glyma.17G145100
KOG0143	Glyma.17G145200
KOG1415	Glyma.17G145500
KOG1679	Glyma.17G145600
KOG4569	Glyma.17G145900
KOG0084	Glyma.17G146100
KOG2533	Glyma.17G146300
KOG1629	Glyma.17G146500
KOG0840	Glyma.17G147700
KOG1286	Glyma.17G148600
KOG0583	Glyma.17G148800
KOG0034	Glyma.17G149000
KOG3092	Glyma.17G149300
KOG3092	Glyma.17G149500
KOG0402	Glyma.17G149600
KOG1666	Glyma.17G149800
KOG1187	Glyma.17G149900
KOG2849	Glyma.17G150200
KOG3199	Glyma.17G150300
KOG1187	Glyma.17G150600
KOG1100	Glyma.17G150900
KOG0094	Glyma.17G151600
KOG2174	Glyma.17G152500
KOG0565	Glyma.17G153000
KOG1448	Glyma.17G153200
KOG1187	Glyma.17G153400
KOG3249	Glyma.17G153700
KOG0700	Glyma.17G153800
KOG4711	Glyma.17G154200
KOG4711	Glyma.17G154300
KOG4172	Glyma.17G154400
KOG0617	Glyma.17G154500
KOG1369	Glyma.17G156200
KOG1187	Glyma.17G156300
KOG3469	Glyma.17G157000
KOG0483	Glyma.17G157600
KOG0978	Glyma.17G157900
KOG4593	Glyma.17G157900
KOG0048	Glyma.17G158000
KOG4498	Glyma.17G158400
KOG4498	Glyma.17G158500
KOG3156	Glyma.17G159300
KOG0656	Glyma.17G160000
KOG2436	Glyma.17G160300
KOG3389	Glyma.17G160400
KOG0635	Glyma.17G161100
KOG0668	Glyma.17G161800
KOG1591	Glyma.17G163900
KOG4178	Glyma.17G164400
KOG1454	Glyma.17G164500
KOG4178	Glyma.17G164500
KOG0548	Glyma.17G164600
KOG0550	Glyma.17G164600
KOG3445	Glyma.17G164900
KOG1339	Glyma.17G165000
KOG0776	Glyma.17G166000
KOG1187	Glyma.17G166200
KOG1768	Glyma.17G166400
KOG3001	Glyma.17G166700
KOG0048	Glyma.17G167100
KOG2852	Glyma.17G167200
KOG1121	Glyma.17G167500
KOG1187	Glyma.17G167600
KOG0656	Glyma.17G167700
KOG1947	Glyma.17G167800
KOG2248	Glyma.17G167900
KOG1688	Glyma.17G168200
KOG1543	Glyma.17G168300
KOG1476	Glyma.17G168400
KOG2335	Glyma.17G169000
KOG0143	Glyma.17G169100
KOG1187	Glyma.17G169300
KOG1069	Glyma.17G169500
KOG0424	Glyma.17G169700
KOG2605	Glyma.17G170400
KOG1663	Glyma.17G171100
KOG2511	Glyma.17G172500
KOG0198	Glyma.17G173000
KOG4569	Glyma.17G173600
KOG4569	Glyma.17G173800
KOG4569	Glyma.17G174100
KOG2614	Glyma.17G174500
KOG0027	Glyma.17G175400
KOG2659	Glyma.17G175900
KOG1014	Glyma.17G176200
KOG1745	Glyma.17G176600
KOG0546	Glyma.17G177600
KOG0198	Glyma.17G177900
KOG0143	Glyma.17G178300
KOG0583	Glyma.17G178800
KOG2120	Glyma.17G179200
KOG4658	Glyma.17G179400
KOG4658	Glyma.17G179500
KOG4658	Glyma.17G180000
KOG4658	Glyma.17G180100
KOG4658	Glyma.17G180300
KOG4493	Glyma.17G180900
KOG4478	Glyma.17G183500
KOG1773	Glyma.17G183800
KOG0327	Glyma.17G184800
KOG0328	Glyma.17G184800
KOG4669	Glyma.17G186100
KOG2256	Glyma.17G186500
KOG1187	Glyma.17G187200
KOG4281	Glyma.17G187300
KOG2206	Glyma.17G187400
KOG3158	Glyma.17G187500
KOG1235	Glyma.17G188300
KOG1237	Glyma.17G189300
KOG2785	Glyma.17G189600
KOG1399	Glyma.17G189700
KOG4213	Glyma.17G190500
KOG0975	Glyma.17G190800
KOG0048	Glyma.17G190900
KOG1087	Glyma.17G191000
KOG2205	Glyma.17G191900
KOG1303	Glyma.17G192000
KOG1303	Glyma.17G192500
KOG0914	Glyma.17G192700
KOG2271	Glyma.17G193800
KOG1021	Glyma.17G194300
KOG0631	Glyma.17G194400
KOG1237	Glyma.17G194600
KOG1163	Glyma.17G195900
KOG1187	Glyma.17G196200
KOG1187	Glyma.17G196300
KOG0107	Glyma.17G196800
KOG0747	Glyma.17G196900
KOG4674	Glyma.17G197200
KOG0978	Glyma.17G197200
KOG2344	Glyma.17G197600
KOG2278	Glyma.17G199600
KOG2785	Glyma.17G200200
KOG2782	Glyma.17G200800
KOG1863	Glyma.17G201000
KOG2846	Glyma.17G201100
KOG3108	Glyma.17G202200
KOG1235	Glyma.17G202300
KOG1940	Glyma.17G202700
KOG3467	Glyma.17G203400
KOG0702	Glyma.17G203600
KOG1493	Glyma.17G203800
KOG0654	Glyma.17G204900
KOG0143	Glyma.17G205300
KOG0266	Glyma.17G205700
KOG1399	Glyma.17G205800
KOG3505	Glyma.17G206500
KOG0233	Glyma.17G206600
KOG2614	Glyma.17G206700
KOG1757	Glyma.17G207100
KOG3440	Glyma.17G208000
KOG0242	Glyma.17G208400
KOG0243	Glyma.17G208400
KOG0156	Glyma.17G209100
KOG0752	Glyma.17G209500
KOG2383	Glyma.17G209600
KOG0134	Glyma.17G209900
KOG1515	Glyma.17G210000
KOG1947	Glyma.17G211000
KOG1187	Glyma.17G211200
KOG1444	Glyma.17G211500
KOG0198	Glyma.17G211700
KOG0978	Glyma.17G211900
KOG1712	Glyma.17G212100
KOG1021	Glyma.17G212300
KOG2765	Glyma.17G212400
KOG2288	Glyma.17G212500
KOG2643	Glyma.17G213600
KOG1187	Glyma.17G214100
KOG1187	Glyma.17G214200
KOG1187	Glyma.17G214400
KOG1187	Glyma.17G214500
KOG1187	Glyma.17G214600
KOG1187	Glyma.17G214700
KOG1187	Glyma.17G214900
KOG0773	Glyma.17G215500
KOG1187	Glyma.17G215900
KOG0324	Glyma.17G216600
KOG2536	Glyma.17G216700
KOG2806	Glyma.17G217000
KOG1867	Glyma.17G218300
KOG1187	Glyma.17G218500
KOG1376	Glyma.17G218600
KOG0698	Glyma.17G218700
KOG0885	Glyma.17G218800
KOG1187	Glyma.17G218900
KOG1187	Glyma.17G219200
KOG3386	Glyma.17G219400
KOG2401	Glyma.17G219600
KOG4176	Glyma.17G220300
KOG1865	Glyma.17G220700
KOG0519	Glyma.17G220800
KOG0698	Glyma.17G221100
KOG2765	Glyma.17G222000
KOG3318	Glyma.17G222100
KOG1446	Glyma.17G222400
KOG0795	Glyma.17G222700
KOG1684	Glyma.17G222800
KOG0743	Glyma.17G223500
KOG0699	Glyma.17G223800
KOG1651	Glyma.17G223900
KOG1766	Glyma.17G224100
KOG1187	Glyma.17G224200
KOG1187	Glyma.17G224300
KOG1187	Glyma.17G224600
KOG3591	Glyma.17G225000
KOG0765	Glyma.17G225100
KOG1632	Glyma.17G225200
KOG0192	Glyma.17G225400
KOG1562	Glyma.17G225500
KOG0317	Glyma.17G225600
KOG1231	Glyma.17G225700
KOG1947	Glyma.17G225800
KOG4341	Glyma.17G225800
KOG1187	Glyma.17G226100
KOG0082	Glyma.17G226700
KOG2497	Glyma.17G226800
KOG2922	Glyma.17G227100
KOG0158	Glyma.17G227500
KOG0627	Glyma.17G227600
KOG1752	Glyma.17G227700
KOG0737	Glyma.17G228100
KOG4667	Glyma.17G228300
KOG4232	Glyma.17G228400
KOG3022	Glyma.17G228500
KOG1558	Glyma.17G228600
KOG0192	Glyma.17G229100
KOG0580	Glyma.17G229100
KOG3150	Glyma.17G229300
KOG0034	Glyma.17G229500
KOG1650	Glyma.17G229700
KOG0773	Glyma.17G230000
KOG2931	Glyma.17G230100
KOG1676	Glyma.17G230300
KOG0698	Glyma.17G230600
KOG1296	Glyma.17G231200
KOG2056	Glyma.17G231800
KOG0048	Glyma.17G231900
KOG1919	Glyma.17G232000
KOG0773	Glyma.17G232205
KOG1134	Glyma.17G232235
KOG0149	Glyma.17G232500
KOG0152	Glyma.17G233000
KOG4280	Glyma.17G233200
KOG0543	Glyma.17G233800
KOG2048	Glyma.17G233900
KOG1700	Glyma.17G234700
KOG2842	Glyma.17G235100
KOG1454	Glyma.17G235300
KOG4178	Glyma.17G235300
KOG2341	Glyma.17G236600
KOG0654	Glyma.17G237200
KOG0048	Glyma.17G237900
KOG0315	Glyma.17G238100
KOG1592	Glyma.17G238200
KOG0656	Glyma.17G238400
KOG1947	Glyma.17G238700
KOG3211	Glyma.17G238800
KOG1543	Glyma.17G239000
KOG1347	Glyma.17G240000
KOG2344	Glyma.17G240200
KOG0123	Glyma.17G240400
KOG1100	Glyma.17G241100
KOG4569	Glyma.17G241400
KOG2216	Glyma.17G241800
KOG0157	Glyma.17G242200
KOG4170	Glyma.17G242300
KOG0471	Glyma.17G242400
KOG1950	Glyma.17G242500
KOG2116	Glyma.17G242900
KOG0698	Glyma.17G243100
KOG1515	Glyma.17G243700
KOG1555	Glyma.17G243800
KOG0513	Glyma.17G243900
KOG0513	Glyma.17G244000
KOG0513	Glyma.17G244100
KOG0513	Glyma.17G244200
KOG2029	Glyma.17G244300
KOG0148	Glyma.17G244800
KOG1282	Glyma.17G244900
KOG0198	Glyma.17G245300
KOG0617	Glyma.17G245600
KOG1187	Glyma.17G246300
KOG0266	Glyma.17G246400
KOG1753	Glyma.17G247300
KOG1347	Glyma.17G247400
KOG0565	Glyma.17G247600
KOG1703	Glyma.17G247700
KOG1187	Glyma.17G247800
KOG1505	Glyma.17G248200
KOG2966	Glyma.17G248600
KOG2966	Glyma.17G248700
KOG4186	Glyma.17G249000
KOG1379	Glyma.17G249100
KOG0324	Glyma.17G249300
KOG0157	Glyma.17G249400
KOG1470	Glyma.17G250100
KOG2469	Glyma.17G250700
KOG1187	Glyma.17G250800
KOG1509	Glyma.17G250900
KOG0254	Glyma.17G251100
KOG2502	Glyma.17G251500
KOG2854	Glyma.17G251900
KOG0863	Glyma.17G252100
KOG1502	Glyma.17G252200
KOG1322	Glyma.17G252500
KOG1471	Glyma.17G253000
KOG4474	Glyma.17G253500
KOG0853	Glyma.17G253700
KOG0410	Glyma.17G253900
KOG0773	Glyma.17G254000
KOG0907	Glyma.17G254200
KOG2659	Glyma.17G254300
KOG2278	Glyma.17G254400
KOG1489	Glyma.17G254500
KOG1542	Glyma.17G254900
KOG4409	Glyma.17G255400
KOG0029	Glyma.17G255500
KOG1745	Glyma.17G255602
KOG0156	Glyma.17G255900
KOG1416	Glyma.17G257600
KOG0935	Glyma.17G257900
KOG1012	Glyma.17G259000
KOG2590	Glyma.17G260000
KOG0023	Glyma.17G260100
KOG0032	Glyma.17G260900
KOG0032	Glyma.17G261000
KOG4248	Glyma.17G261600
KOG1187	Glyma.17G261800
KOG1430	Glyma.17G262100
KOG0747	Glyma.17G262100
KOG0594	Glyma.17G262300
KOG1454	Glyma.18G000300
KOG1873	Glyma.18G000500
KOG1459	Glyma.18G000600
KOG0119	Glyma.18G001100
KOG1378	Glyma.18G001300
KOG4567	Glyma.18G001500
KOG1371	Glyma.18G002200
KOG1021	Glyma.18G002600
KOG2920	Glyma.18G002700
KOG1187	Glyma.18G003000
KOG0617	Glyma.18G003000
KOG1192	Glyma.18G003100
KOG4280	Glyma.18G003800
KOG0029	Glyma.18G003900
KOG3205	Glyma.18G004300
KOG1303	Glyma.18G004500
KOG0014	Glyma.18G004700
KOG0004	Glyma.18G005600
KOG2731	Glyma.18G006200
KOG4652	Glyma.18G006800
KOG1605	Glyma.18G006900
KOG1657	Glyma.18G007100
KOG4302	Glyma.18G007200
KOG2998	Glyma.18G007400
KOG3353	Glyma.18G007500
KOG4112	Glyma.18G007600
KOG3091	Glyma.18G008100
KOG3808	Glyma.18G008200
KOG0512	Glyma.18G008500
KOG0502	Glyma.18G008500
KOG0508	Glyma.18G008500
KOG0663	Glyma.18G008700
KOG1200	Glyma.18G009200
KOG1625	Glyma.18G009300
KOG1303	Glyma.18G009400
KOG4412	Glyma.18G009500
KOG0657	Glyma.18G009700
KOG3285	Glyma.18G009900
KOG4282	Glyma.18G010000
KOG3257	Glyma.18G010300
KOG1601	Glyma.18G010800
KOG1039	Glyma.18G010900
KOG4172	Glyma.18G010900
KOG1187	Glyma.18G011000
KOG1039	Glyma.18G011100
KOG4593	Glyma.18G011200
KOG1014	Glyma.18G011500
KOG1014	Glyma.18G011600
KOG1427	Glyma.18G012000
KOG4660	Glyma.18G012600
KOG4172	Glyma.18G013100
KOG1716	Glyma.18G013200
KOG1718	Glyma.18G013200
KOG1493	Glyma.18G014250
KOG0483	Glyma.18G014900
KOG1745	Glyma.18G015200
KOG1745	Glyma.18G015300
KOG2787	Glyma.18G015500
KOG0087	Glyma.18G015700
KOG1823	Glyma.18G016000
KOG0715	Glyma.18G016200
KOG1454	Glyma.18G016300
KOG1187	Glyma.18G016400
KOG2345	Glyma.18G016400
KOG1871	Glyma.18G016800
KOG0094	Glyma.18G017000
KOG2372	Glyma.18G017300
KOG0548	Glyma.18G017900
KOG0236	Glyma.18G018900
KOG2796	Glyma.18G019200
KOG1603	Glyma.18G019300
KOG1339	Glyma.18G019400
KOG2416	Glyma.18G019700
KOG1209	Glyma.18G019900
KOG1596	Glyma.18G020000
KOG1609	Glyma.18G020800
KOG2914	Glyma.18G021400
KOG0583	Glyma.18G021600
KOG1305	Glyma.18G022400
KOG1586	Glyma.18G022500
KOG1603	Glyma.18G022900
KOG1650	Glyma.18G023000
KOG1187	Glyma.18G023500
KOG1650	Glyma.18G023700
KOG1650	Glyma.18G023800
KOG0390	Glyma.18G023900
KOG2332	Glyma.18G024600
KOG1382	Glyma.18G024700
KOG2916	Glyma.18G024800
KOG1752	Glyma.18G025000
KOG1187	Glyma.18G025100
KOG2602	Glyma.18G025400
KOG1570	Glyma.18G026100
KOG4202	Glyma.18G026400
KOG0143	Glyma.18G026500
KOG1051	Glyma.18G026600
KOG1187	Glyma.18G026700
KOG1187	Glyma.18G026800
KOG1187	Glyma.18G026900
KOG1952	Glyma.18G027000
KOG0880	Glyma.18G027400
KOG1106	Glyma.18G027600
KOG3035	Glyma.18G027800
KOG1235	Glyma.18G028000
KOG0157	Glyma.18G028300
KOG3399	Glyma.18G028500
KOG1223	Glyma.18G028900
KOG1303	Glyma.18G029000
KOG0815	Glyma.18G029200
KOG2975	Glyma.18G029500
KOG1556	Glyma.18G029800
KOG0769	Glyma.18G030100
KOG1947	Glyma.18G030200
KOG0724	Glyma.18G030300
KOG1458	Glyma.18G030400
KOG3315	Glyma.18G030800
KOG1700	Glyma.18G030900
KOG1441	Glyma.18G031100
KOG4779	Glyma.18G031200
KOG1303	Glyma.18G031300
KOG4621	Glyma.18G032000
KOG0087	Glyma.18G033600
KOG1237	Glyma.18G033800
KOG1237	Glyma.18G033900
KOG1703	Glyma.18G034100
KOG1427	Glyma.18G034600
KOG1987	Glyma.18G034700
KOG0698	Glyma.18G035000
KOG0725	Glyma.18G035100
KOG2246	Glyma.18G035900
KOG0651	Glyma.18G036400
KOG1187	Glyma.18G036450
KOG0544	Glyma.18G037300
KOG1187	Glyma.18G037600
KOG3894	Glyma.18G038300
KOG1030	Glyma.18G038400
KOG1187	Glyma.18G038500
KOG2599	Glyma.18G038600
KOG1187	Glyma.18G039400
KOG0027	Glyma.18G039500
KOG4168	Glyma.18G039600
KOG1030	Glyma.18G039700
KOG1422	Glyma.18G040100
KOG0533	Glyma.18G040400
KOG2088	Glyma.18G040500
KOG0048	Glyma.18G040700
KOG2839	Glyma.18G040900
KOG2025	Glyma.18G041000
KOG1339	Glyma.18G041400
KOG4192	Glyma.18G041500
KOG4192	Glyma.18G041600
KOG2657	Glyma.18G041900
KOG0014	Glyma.18G042000
KOG1187	Glyma.18G042200
KOG2741	Glyma.18G042600
KOG2540	Glyma.18G043100
KOG2268	Glyma.18G043300
KOG1187	Glyma.18G043500
KOG0867	Glyma.18G043700
KOG1427	Glyma.18G044000
KOG0048	Glyma.18G044200
KOG4412	Glyma.18G044300
KOG1176	Glyma.18G044900
KOG0092	Glyma.18G045000
KOG0029	Glyma.18G045100
KOG1801	Glyma.18G045600
KOG1801	Glyma.18G045700
KOG2764	Glyma.18G045900
KOG2764	Glyma.18G046000
KOG1187	Glyma.18G046100
KOG1187	Glyma.18G046200
KOG1187	Glyma.18G046300
KOG1187	Glyma.18G046400
KOG1187	Glyma.18G046600
KOG4510	Glyma.18G047900
KOG1308	Glyma.18G048200
KOG0143	Glyma.18G048300
KOG3370	Glyma.18G048400
KOG1339	Glyma.18G048500
KOG4561	Glyma.18G048700
KOG2966	Glyma.18G048800
KOG0327	Glyma.18G048900
KOG0335	Glyma.18G048900
KOG0340	Glyma.18G048900
KOG3379	Glyma.18G049000
KOG3379	Glyma.18G049100
KOG3280	Glyma.18G049200
KOG0157	Glyma.18G049500
KOG1588	Glyma.18G050300
KOG1485	Glyma.18G050400
KOG0857	Glyma.18G050600
KOG1187	Glyma.18G050700
KOG1187	Glyma.18G051100
KOG0417	Glyma.18G051400
KOG0331	Glyma.18G051700
KOG0156	Glyma.18G052200
KOG0157	Glyma.18G052400
KOG0014	Glyma.18G052800
KOG0014	Glyma.18G053400
KOG0014	Glyma.18G053500
KOG0014	Glyma.18G053800
KOG3369	Glyma.18G053900
KOG0583	Glyma.18G054600
KOG2486	Glyma.18G054700
KOG0583	Glyma.18G055000
KOG3087	Glyma.18G056100
KOG3928	Glyma.18G056300
KOG3362	Glyma.18G057300
KOG1650	Glyma.18G057400
KOG1379	Glyma.18G057500
KOG2926	Glyma.18G057700
KOG1502	Glyma.18G057900
KOG3030	Glyma.18G058400
KOG0192	Glyma.18G058800
KOG2014	Glyma.18G058900
KOG0001	Glyma.18G059000
KOG0005	Glyma.18G059000
KOG1752	Glyma.18G059200
KOG1303	Glyma.18G059300
KOG1187	Glyma.18G059600
KOG4453	Glyma.18G059900
KOG2612	Glyma.18G060000
KOG1558	Glyma.18G060300
KOG0234	Glyma.18G060600
KOG0198	Glyma.18G060900
KOG0698	Glyma.18G061000
KOG0143	Glyma.18G061300
KOG1705	Glyma.18G061500
KOG1595	Glyma.18G062200
KOG1051	Glyma.18G062300
KOG1187	Glyma.18G062500
KOG2458	Glyma.18G062600
KOG0880	Glyma.18G062900
KOG2401	Glyma.18G063000
KOG2265	Glyma.18G063100
KOG1397	Glyma.18G063200
KOG1039	Glyma.18G063500
KOG1187	Glyma.18G064100
KOG3467	Glyma.18G064300
KOG3467	Glyma.18G064401
KOG0724	Glyma.18G065200
KOG2532	Glyma.18G066000
KOG1444	Glyma.18G066200
KOG0048	Glyma.18G066400
KOG2227	Glyma.18G066900
KOG0753	Glyma.18G067700
KOG1636	Glyma.18G067800
KOG1441	Glyma.18G067900
KOG1293	Glyma.18G070400
KOG4307	Glyma.18G070600
KOG1561	Glyma.18G071000
KOG2927	Glyma.18G071100
KOG1303	Glyma.18G071700
KOG1303	Glyma.18G071800
KOG1303	Glyma.18G071900
KOG1397	Glyma.18G072200
KOG0012	Glyma.18G072500
KOG3273	Glyma.18G072600
KOG3273	Glyma.18G072700
KOG4174	Glyma.18G073100
KOG4203	Glyma.18G073400
